"source","target","eid","label","stars","votes.useful","votes.cool","votes.funny","date","review_id"
"FnKOd0PQRiBDh4EhhIZnhw","RhOTBt7ISr2rhXisSMLTSw","560442","review","4","0","0","0","2008-08-24","tWxcHbeaU41-pOHwPq0T6g"
"FnKOd0PQRiBDh4EhhIZnhw","C4GHQTB-G0R2Geov298GLw","736048","review","5","1","1","1","2011-11-04","cNr8lYIa7q31kILlS7eOzQ"
"FnKOd0PQRiBDh4EhhIZnhw","Z94doPdgyDOgjtYUVRBNjQ","281761","review","5","0","0","0","2008-08-24","IIKCKaimyRqbtQVyGgbIVw"
"YdvE-7awLBQ77UQ4vxbutg","8zdeaK3PWDsr5Kq4UOuNSw","777592","review","5","0","0","0","2014-06-06","OXHy2ZBhxcf8nFy0ML3S5w"
"YdvE-7awLBQ77UQ4vxbutg","Ca-003BAqWW-IEsFvjlY9g","281002","review","2","0","0","0","2014-06-06","JpFRpIL8TVFPJgfkeyBC5Q"
"YdvE-7awLBQ77UQ4vxbutg","Ca-003BAqWW-IEsFvjlY9g","281044","review","2","0","0","0","2015-08-20","iJyNEjbWBK1HCZqqq7EXVQ"
"YdvE-7awLBQ77UQ4vxbutg","Z94doPdgyDOgjtYUVRBNjQ","281869","review","4","0","0","0","2014-06-07","jkkSRbHYAcitbv9_ifvUsQ"
"sIWPAZbxgnNB7eQUTe7YTw","Dq6g0ubf267tWRU4BSk44A","279093","review","5","1","0","0","2016-01-12","XHn1SOqby4znUNnujcHAfg"
"sIWPAZbxgnNB7eQUTe7YTw","jR7rDinCcHNZxl4jA0iKJQ","739608","review","5","0","0","0","2016-01-08","IzAHQ4uhTIukrvt3gug06w"
"VDXYhuUHfw6UgvdMMM7QCg","Z94doPdgyDOgjtYUVRBNjQ","281850","review","5","0","0","0","2013-03-22","VGz-lOw0bts8zl_L8Llx3A"
"go0qas1zVimMGLHIsm26xA","YPoHtUq85TmNrBpqj_zmuA","697862","review","2","0","0","0","2015-05-04","pgvcm-YFOboisG3UqISE_A"
"go0qas1zVimMGLHIsm26xA","Z94doPdgyDOgjtYUVRBNjQ","281897","review","4","0","0","0","2015-11-20","CD63MbJodI1EB7C1c9ZEtw"
"6QZTjBsGX8c675Inwv16Uw","2X5G4Ujq0s4Wfn4TC7gX0g","6088","review","5","1","0","0","2015-12-21","m6wS8YKn3zqNo1hCR0UzBQ"
"6QZTjBsGX8c675Inwv16Uw","rXb8s7TOx2-uWxzACEXcpg","700869","review","4","0","0","0","2016-01-14","fDbidOHU3vuFx0Fb2XZOpA"
"6QZTjBsGX8c675Inwv16Uw","Ca-003BAqWW-IEsFvjlY9g","281063","review","4","1","0","0","2015-12-26","zO2Vi_ITr0PP6-PCnM9SYA"
"6QZTjBsGX8c675Inwv16Uw","Z94doPdgyDOgjtYUVRBNjQ","281903","review","3","0","0","0","2015-12-21","z7myC6ttUgGmNi44zbAzeg"
"WGfQfnO5pVurod1Qb20H1g","Z94doPdgyDOgjtYUVRBNjQ","281826","review","5","0","0","0","2011-10-30","DTj5-BQcxfvXJ7G8Rg1PFA"
"tmh0OAsrrNs69cQ8xYZlBw","Z94doPdgyDOgjtYUVRBNjQ","281908","review","4","1","0","0","2016-05-10","VXPcBa7f_iWZF2p82nLl_Q"
"R5cEe7T8xz1tC9sasr4wYw","rellBaGc6G4mgcqSACGL5w","274556","review","1","5","1","2","2011-06-23","iJJbZ4IcLYirpMnpYTh5QQ"
"R5cEe7T8xz1tC9sasr4wYw","Z94doPdgyDOgjtYUVRBNjQ","281817","review","2","5","0","0","2011-06-23","8X6jk3v06Tk8INPRlidRcA"
"2Wyq9U0mmtxsaIURuL1seQ","Z94doPdgyDOgjtYUVRBNjQ","281777","review","3","0","0","0","2009-07-21","IFuYMAJICP28FHj7wvaBWA"
"o8CIs9FpcUjC0HuJLij0hQ","Z94doPdgyDOgjtYUVRBNjQ","281888","review","5","0","0","0","2015-04-15","tx7ww6LFyQFRKNOPNBGi5w"
"IXaHwwhZncimKZk32v5T8w","83_p9vIqOq1TUIf3_GD7bA","2177","review","5","0","0","0","2009-07-15","tCn4QY6fPyBZLuPbNImmvw"
"raromCtV5v9iaGOdSe_fow","Z94doPdgyDOgjtYUVRBNjQ","281836","review","2","1","0","1","2012-03-25","09qp_7Dw6OBAb89l45LASw"
"AMuyuG7KFWJ7RcbT-eLWrQ","J2x_AMx591i6TK3xccEzqQ","537475","review","3","0","0","0","2014-02-24","Rq8ZNr73s-kzEds1-APZGQ"
"AMuyuG7KFWJ7RcbT-eLWrQ","9SPwF-vRgtuHxciFxv5YLA","14411","review","5","1","0","0","2014-03-04","Ua3WPoLg2O19W9v9EnZONg"
"AMuyuG7KFWJ7RcbT-eLWrQ","NeUf9FyCCIN4MEseNyqkXQ","7665","review","4","2","0","0","2014-02-23","-BVaT6-Oh74bU_EsTgHo_Q"
"AMuyuG7KFWJ7RcbT-eLWrQ","bwu0cUZfksuu-uzTPrrl2A","273689","review","4","0","0","0","2014-12-13","a2Ktp1Ssvwo-loBHCP3RoA"
"AMuyuG7KFWJ7RcbT-eLWrQ","bwu0cUZfksuu-uzTPrrl2A","273690","review","4","0","0","0","2014-12-14","Tgkv5X-TjE1G9CVjpzu83w"
"AMuyuG7KFWJ7RcbT-eLWrQ","2K-XaFjaHUR8Dp6QAihITg","954522","review","4","0","0","0","2015-03-11","a6kvSspiivvlMyLYnVKZ1Q"
"lLtFA2ReU2d5XtqDzXJhYw","NMLtK_ZDHTD_UQ33-A-N0A","560126","review","4","0","0","0","2012-06-24","p-vmglQ0qPzaSFRz_rgG3A"
"lLtFA2ReU2d5XtqDzXJhYw","Z94doPdgyDOgjtYUVRBNjQ","281861","review","4","0","0","0","2013-10-13","qmmcgkzn1tE-NspHXte7-Q"
"UopyPna6Cm0JjuiFCibkYg","jf67Z1pnwElRSXllpQHiJg","433046","review","4","3","2","1","2012-11-12","1UGg_K1-lpaqAIeJ7RfcXg"
"UopyPna6Cm0JjuiFCibkYg","kNirc8dWKg7C2Y8EmtyhVg","283932","review","4","1","0","0","2014-10-03","SqN0on5AsuqCva2XVvgcCw"
"UopyPna6Cm0JjuiFCibkYg","gr6AoBJ5MEkZynXP_MHs1w","284236","review","4","2","0","0","2013-02-18","S6LgF69PmUwLi3B2PP7KPQ"
"UopyPna6Cm0JjuiFCibkYg","hW0Ne_HTHEAgGF1rAdmR-g","103061","review","3","0","0","0","2015-01-31","UgzTg9FsGzoAftE7Y61nGQ"
"UopyPna6Cm0JjuiFCibkYg","3Q0QQPnHcJuX1DLCL9G9Cg","27347","review","4","0","0","0","2013-11-24","Xod1vDVd_UQ6QxeTfui3qQ"
"189lZevYdPrYJDnWNFkgDA","JuaQPvvWdbJ1B1Tn0jIt1w","537096","review","2","3","1","0","2009-08-12","aT6Q2tunPUcMAv7Sn4pdig"
"189lZevYdPrYJDnWNFkgDA","mtchqm9cDlMewP8A_enSzg","642272","review","4","0","0","1","2009-08-12","6mCk5_YOH2v_VpDwQOw6ig"
"189lZevYdPrYJDnWNFkgDA","nsZrRPXIfEm2Gyd3nZRyXA","725826","review","5","0","0","0","2010-01-13","nHp1BDoRFIiIpFzj3GGD3Q"
"6vV_jtoU7fwBx5qDYDdLYA","Z94doPdgyDOgjtYUVRBNjQ","281882","review","1","0","0","2","2015-01-24","4Ps0UyYzDAsakFl3a1ye-Q"
"gsCjS3JYmC-_zZMezHsDIA","1vK7gWQ_b5ehAyOidOsYtg","282384","review","5","0","0","0","2013-09-02","TSTG7mqj_YThj7ZKBCKzIA"
"Jo9pK_9_7Ad6nIPOmpRz1g","-vVQyTVHitF6TOHGijVXxQ","559961","review","3","0","0","0","2015-08-29","qCz7gmWyWICU26zEgB8BXQ"
"Jo9pK_9_7Ad6nIPOmpRz1g","wUALXOAurB8LfKZPhLfjZg","982149","review","5","1","0","0","2015-08-29","Z_eVVgyhfxC9eaxvDcnq3Q"
"Jo9pK_9_7Ad6nIPOmpRz1g","sF8rL9XOz4v48YdTucaBGQ","274250","review","5","0","0","0","2016-04-16","hEFPX1YUW94H-Mn2ZcCwag"
"qNQlHWd0RlS89HQgPocWJQ","1vK7gWQ_b5ehAyOidOsYtg","282371","review","4","0","0","0","2013-01-02","A_y3rx6Jq-gJS0qbHdRZfw"
"Dgxn7CBvEoFifDcXqVqKQQ","1vK7gWQ_b5ehAyOidOsYtg","282403","review","5","0","0","0","2014-07-27","mcBEhsAHkPs-Dd7jKJxCug"
"3BGWwL-E-kLIqt7OtojcVg","Q4ULAiIE2qCA4RYplCTrUQ","561179","review","4","1","0","0","2012-03-14","LXG3nukj95UBXp_xXkzHTg"
"3BGWwL-E-kLIqt7OtojcVg","1vK7gWQ_b5ehAyOidOsYtg","282370","review","5","1","0","0","2012-12-25","ueiNAaWp07XUqoc8F-ArMA"
"3BGWwL-E-kLIqt7OtojcVg","1vK7gWQ_b5ehAyOidOsYtg","282354","review","5","4","1","0","2012-03-14","187Y4gRST-tA1FkhPMEKCQ"
"lBCFj5onphRSCmvM083Bjw","WTSOPGECPOmq-PUxNiHptQ","943510","review","3","2","1","0","2014-03-31","ixDlvtWHnDIyXKbJIg1zGw"
"lBCFj5onphRSCmvM083Bjw","ifVVRWX3oEe2tPAcBLPrRw","945950","review","5","2","0","0","2013-03-12","Wgjuc1cXkimX9GtKi65rCA"
"lBCFj5onphRSCmvM083Bjw","wfCLz9-aeShbPB7CaTY-qQ","2742","review","4","1","0","0","2013-04-01","XHpsV4yXFjHGiGsKKBMEqg"
"lBCFj5onphRSCmvM083Bjw","kc5gJPisT5L5z8lLa9FV9A","953008","review","5","1","1","0","2014-03-31","GGpbE0FiCAZMgRHXwmiCqQ"
"aGBZov4jgJ5Hd1ZMjuHYRQ","vvPzcOhbQn5fLQUAIxcP6A","537851","review","5","0","0","0","2016-02-28","gAf4oZMvbmzuDA8rfz1jAw"
"aGBZov4jgJ5Hd1ZMjuHYRQ","vgXE1I7c9ElcfYyZfQiN1Q","12284","review","3","0","0","0","2016-02-28","0kB_o2EyOZZG2Yez6royig"
"aGBZov4jgJ5Hd1ZMjuHYRQ","_KvGddVMM3d2f7NEa_eOtA","941954","review","5","0","0","0","2016-02-28","gwa1mgpr5Ab3MVBGWTap7w"
"kHF3A3RuMs0TszLJ85tqCA","1vK7gWQ_b5ehAyOidOsYtg","282386","review","2","0","0","0","2013-09-21","Cn2MoG1UUDE0RC7OUYcuMg"
"D4UtG6k4Y_T7_xsvj8zDkw","bwu0cUZfksuu-uzTPrrl2A","273563","review","2","4","1","0","2013-09-16","kdvoNmc_zuK8ieMK0PUybA"
"D4UtG6k4Y_T7_xsvj8zDkw","rellBaGc6G4mgcqSACGL5w","274691","review","3","0","0","0","2015-08-23","24r6EgdsQrLQKUUcAsW2sQ"
"D4UtG6k4Y_T7_xsvj8zDkw","v7e-GIGgEIFANhHsywlhrw","992426","review","3","0","0","0","2015-06-17","_tbItNjSPNE30p1_ieGYMw"
"SJBysfXbEQjSYGrhDc8zfA","1vK7gWQ_b5ehAyOidOsYtg","282310","review","5","1","1","1","2007-08-26","_g8IUDY70TrAt_bibh85jg"
"65CWBRBVZ6XofCTpZ7BXtA","5Udv4CASAXB2eH66TefWPQ","5328","review","1","0","0","1","2015-05-27","XGywb568Fa5GI8RWy71HMQ"
"KOV0BJa2z0DOs2yuT1829g","_KvGddVMM3d2f7NEa_eOtA","941930","review","4","1","0","0","2015-07-13","tPy3XMotJkBo9wxudczkJg"
"KOV0BJa2z0DOs2yuT1829g","m_9QMfvVYFKsxPjlkCvZqA","560860","review","3","0","0","0","2015-10-03","dmx7W-UmTkgFcEUaef7xww"
"KOV0BJa2z0DOs2yuT1829g","-a22bjfNCVL0gvKpd6RakA","951534","review","4","1","0","0","2015-07-02","mP_d2C-fs5OJeGbJ-2tpzA"
"4mmdV7ve1BKbypYB94KIIQ","ezi5Nz0gT5lk0nW1KTiYnw","792653","review","2","0","0","0","2012-11-17","mPevbbGIdet72i5GQLyyPQ"
"jAJ34sU2PZ5M4gBfikw4MA","Cy9XgM3ZG2jZ1ganvolb6Q","14582","review","5","0","0","0","2015-06-04","lruNYgcr7A3Ae_AAVuUixQ"
"OEn0jIoDlT_gIixzfCHADA","1vK7gWQ_b5ehAyOidOsYtg","282380","review","4","0","0","1","2013-08-13","rYpUAGEZ5wyK4NjzJYKyoA"
"OEn0jIoDlT_gIixzfCHADA","52CzJDb4EakSjEQOUys77Q","282869","review","5","0","0","0","2013-08-13","D-KWS3GM1Bnij3So7tD5zw"
"5pDzzV3UF2UIEQIX4zyAbA","PzG0XmAmtXFs6Fdnubf41g","3251","review","4","0","0","0","2013-10-01","DYDJcO6ZULvocUO4rh_zxw"
"pk95sw-1UzA6hXRLVWqyGQ","0ayh3LxJwSbJEOlBCx9APA","727287","review","5","0","0","0","2014-09-30","v45bKBtSmY2alms5kQg4lw"
"pk95sw-1UzA6hXRLVWqyGQ","bwu0cUZfksuu-uzTPrrl2A","273664","review","3","0","0","0","2014-09-30","PZ6PTlhvEEbRZhYXaXztoA"
"PyvHYbAz8oJv0nXPjk0OHQ","nsZrRPXIfEm2Gyd3nZRyXA","725910","review","1","1","0","0","2015-01-15","IFY-1ioUkguBdTxgNPK_BQ"
"uPp_2Ni_-I5jwzfu182Xpw","93UCt9OgWYmypZCpXtUu8g","5074","review","2","4","1","2","2011-08-22","AVF_lu1UlhDZ-3pkddWZJQ"
"vqEWGtVIBIySWJIdCeapPQ","c4AWh6H_hI6FkiWAmdrQvQ","279523","review","3","0","0","0","2008-03-31","FOs6GeBrQhAoakIeOvdTRw"
"7YY68x9pm4qZKtaeGpEODw","1vK7gWQ_b5ehAyOidOsYtg","282369","review","5","0","0","0","2012-12-19","sQEjP37bU9WNlE4EwhETXA"
"kig4VW3dL2CRV_RH_Xt_Nw","fvhWfSPlx5J_3F-ScLpvXQ","285574","review","4","0","0","0","2014-12-13","h7kqEr1YhxYvkYKSI4_6Mg"
"QSpbwpjNILxSQD4hUuepMQ","9ylfrWjdX6CltGs_Qcv7Ng","749219","review","4","0","0","0","2012-10-01","qTy-L8ZO3hk5EVdGSix6pg"
"QSpbwpjNILxSQD4hUuepMQ","FbSfo_4DUCPiOpRTzlssJA","717107","review","3","0","0","0","2012-09-03","tPKqMy25tz6DLK7qBJu8tQ"
"QSpbwpjNILxSQD4hUuepMQ","1vK7gWQ_b5ehAyOidOsYtg","282363","review","3","1","1","1","2012-10-10","bssdbz2XWBs3zuy7iylNag"
"_d162qQNfvngpAZEHaBNZQ","2Igiyhi82R8_QaaPplRmCw","5530","review","4","0","0","0","2015-03-21","ZI3lQVWohF3ESM3PC0jLaw"
"_d162qQNfvngpAZEHaBNZQ","mPlWLIA4pkHMRtlQDm6UyQ","13734","review","4","0","0","0","2015-03-23","jCF5Cpxfb5GXERPMQazsrg"
"_d162qQNfvngpAZEHaBNZQ","9SPwF-vRgtuHxciFxv5YLA","14451","review","3","1","0","0","2015-04-15","7ATGRkyIeqGb1tHcNN9Wig"
"_d162qQNfvngpAZEHaBNZQ","fvhWfSPlx5J_3F-ScLpvXQ","285578","review","4","0","0","0","2015-01-25","LRDQsxwUfbC2Ix0HIWpQDA"
"_d162qQNfvngpAZEHaBNZQ","2K-XaFjaHUR8Dp6QAihITg","954518","review","4","0","0","0","2015-01-25","7dOBlykw0hP45TgLbbtmhQ"
"mih7UzKbYcGU6TMUEYDc0w","cjD2yGRhT5yaSj_KP55Ptw","538231","review","5","0","0","0","2015-05-08","sAfI7bPMwLEKJaHPHApJIA"
"hknAYshE5pbFhbJhn3AmKw","1vK7gWQ_b5ehAyOidOsYtg","282397","review","5","1","1","0","2014-05-31","ugRaI7h2ftMyp5XEWk_CBQ"
"fny8FDAaGQKJEHLZlkcmDw","2-T_D2lIL5Ub2G_U2crtrQ","932882","review","5","0","0","0","2015-09-10","OFBEWUY77Ee9q1DItbVm3w"
"fny8FDAaGQKJEHLZlkcmDw","1vK7gWQ_b5ehAyOidOsYtg","282417","review","5","0","0","0","2015-01-01","aNqKiflmKhRevWj0xERbGw"
"-scUJnWy38PQ16SlrcRjRw","1vK7gWQ_b5ehAyOidOsYtg","282439","review","5","0","0","0","2016-02-14","fLZTB2zz1MQrjs2kci72Qw"
"Iimwemgu-fH8b5UaDrOhuw","qMWWQpMiMcV8jz_57cBB0w","690109","review","2","1","0","0","2013-05-12","e8dobhZkimWtDUK4DVm5tg"
"Iimwemgu-fH8b5UaDrOhuw","2X5G4Ujq0s4Wfn4TC7gX0g","5971","review","4","2","0","0","2013-05-21","iaQ3fagZzqKfEpzZ-6EmTw"
"Iimwemgu-fH8b5UaDrOhuw","6eU9yPTTbf8PS8fMc4nmCg","279461","review","3","1","0","0","2013-03-28","9EZIy6NYJPEprviL0spVgg"
"Iimwemgu-fH8b5UaDrOhuw","C4GHQTB-G0R2Geov298GLw","736136","review","4","1","2","1","2013-03-15","k7BgDXDnD84qWyRXKiit3Q"
"Iimwemgu-fH8b5UaDrOhuw","rXb8s7TOx2-uWxzACEXcpg","700759","review","3","1","3","1","2013-03-15","aRnsV7Jooxa6_NYtBQajug"
"Iimwemgu-fH8b5UaDrOhuw","bwu0cUZfksuu-uzTPrrl2A","273529","review","3","2","2","2","2013-03-27","rhN0_oezLTtqfhLDXr-ZYQ"
"Iimwemgu-fH8b5UaDrOhuw","sF8rL9XOz4v48YdTucaBGQ","274111","review","4","1","2","0","2013-09-24","Gj6oaaXUO66xPeooFT9HSQ"
"Iimwemgu-fH8b5UaDrOhuw","rPwuIBv_mz1O_yI5R-VJ7Q","281625","review","5","1","1","0","2013-04-14","s-l65xePEY3hlyjqDBzmNg"
"-f4cq7jO-nwMy7zBp5YVBw","1vK7gWQ_b5ehAyOidOsYtg","282330","review","5","1","0","0","2009-12-01","xOlIvWxH9_lfrEFFj6hp1Q"
"p1dOksOeJa2PgZ5RSPNdcw","1vK7gWQ_b5ehAyOidOsYtg","282340","review","4","0","0","0","2010-10-17","dNEJTPOW28hM1pdqS-ZKUg"
"XASp4pWznL5b4rkg46oKKw","_KvGddVMM3d2f7NEa_eOtA","941948","review","4","0","0","0","2016-01-02","LLBM01BktDHjWjjcNXn6ZA"
"O0eYjk-Z-ygx8Muz9au0_Q","9ylfrWjdX6CltGs_Qcv7Ng","749181","review","5","1","1","0","2012-02-20","-SvE0SDw_9Jj7t7rztBv9Q"
"O0eYjk-Z-ygx8Muz9au0_Q","UrS9awRtye1YFlW5V1bWzw","798483","review","5","1","2","0","2012-05-19","BsLf7rTSnJXfBs4Z_2x4pA"
"O0eYjk-Z-ygx8Muz9au0_Q","0ayh3LxJwSbJEOlBCx9APA","727192","review","4","1","1","0","2012-05-20","Mqa-26RQjZIAMFLnE5qkKw"
"O0eYjk-Z-ygx8Muz9au0_Q","-vVQyTVHitF6TOHGijVXxQ","559677","review","4","1","0","0","2012-01-21","ytUgrykk9MFN2XfAVuqZ4Q"
"O0eYjk-Z-ygx8Muz9au0_Q","1zKH87sjLpRr8XDKmk7j1g","943300","review","3","0","0","0","2012-05-16","xg88bNoe5Njpql7D2C8vlg"
"O0eYjk-Z-ygx8Muz9au0_Q","WTSOPGECPOmq-PUxNiHptQ","943442","review","4","1","0","0","2012-05-20","5Bo52CowmdX-0hokQxh88A"
"O0eYjk-Z-ygx8Muz9au0_Q","OxIeMVcop5oxBUWANi-1Rw","7158","review","2","2","0","0","2012-05-16","imigy-3yON1gIr0M3fIl7w"
"O0eYjk-Z-ygx8Muz9au0_Q","bwu0cUZfksuu-uzTPrrl2A","273486","review","4","0","0","0","2012-05-19","VDhRAFz2r8-n_OAthYOyvw"
"O0eYjk-Z-ygx8Muz9au0_Q","wHi8ODv7TGmeUB02XoX-mA","7990","review","5","0","0","0","2012-05-16","-xWKmdMMmGLRRigF2FCe_A"
"oNH6UwvmHSPehzX38EBXOw","NeUf9FyCCIN4MEseNyqkXQ","7746","review","2","0","0","0","2015-05-10","sDblquFa67anBvFEr7wr9A"
"M4-aPGSbGiUg7dBmpWpg9w","1vK7gWQ_b5ehAyOidOsYtg","282345","review","4","0","0","0","2011-06-22","MXL333ubp0yTMGk4792lsQ"
"3dlGoimZlFvWDe_vg_SL6w","ezi5Nz0gT5lk0nW1KTiYnw","792695","review","2","1","0","0","2015-05-04","XGNEnFEn2MWAQCz5tW3dig"
"43I0qpgshbfZe1U_4ZRuNQ","5Udv4CASAXB2eH66TefWPQ","5317","review","4","0","0","0","2015-01-25","Jy-ByrtB8gzndG4slg2Drg"
"43I0qpgshbfZe1U_4ZRuNQ","5Udv4CASAXB2eH66TefWPQ","5354","review","3","0","0","0","2016-04-16","8wgj61iwR2aUzk9mYDlpCQ"
"CEiEAQnoJm6mg1If4ykvPg","nsZrRPXIfEm2Gyd3nZRyXA","725902","review","5","1","0","0","2014-08-22","wyIYt8t5dr2uyPsln99SRw"
"CEiEAQnoJm6mg1If4ykvPg","1vK7gWQ_b5ehAyOidOsYtg","282409","review","5","0","0","0","2014-08-22","GauHPBN5on1_Tz5WAxg8aQ"
"lqvTN3ZpVtuBdmjKOs-6mg","1vK7gWQ_b5ehAyOidOsYtg","282309","review","5","2","1","1","2007-06-12","lRmfJrPl5FKZbJo6uroqmQ"
"lqvTN3ZpVtuBdmjKOs-6mg","1vK7gWQ_b5ehAyOidOsYtg","282315","review","5","1","1","1","2008-06-21","DgLUM9yFPXJ9Ies644tbAg"
"5sEzG29Ol_k97lIuaXFMDA","xgK6AAhJ-cYBUCSaLzgTuw","15822","review","1","0","0","0","2014-11-24","rIgjFdU2TR3-tVOMxRpapA"
"5sEzG29Ol_k97lIuaXFMDA","xgK6AAhJ-cYBUCSaLzgTuw","15823","review","1","1","1","0","2014-11-25","PaWwc-oB0YpWz5FCJAHjMA"
"YKV4LHnOG3CiJGvTa8Enng","1vK7gWQ_b5ehAyOidOsYtg","282442","review","5","0","0","0","2016-03-26","i0dsmp-xD__VMm_iN_s6gQ"
"q6mQhWiFmGquEYEgzdsqHw","TRLMm_deLvlPNmGNqRxcow","537310","review","4","1","0","0","2012-11-27","hWmK6VpAFaeP3l-0Z9MDiw"
"q6mQhWiFmGquEYEgzdsqHw","VLXFrRkD7g2eLjloFQcKfg","275641","review","5","0","0","0","2012-11-27","0ArEyKgSqpAqdmKKb-z7mA"
"z30XQ7YW6LJNvq5WO_iPlQ","nsZrRPXIfEm2Gyd3nZRyXA","725878","review","4","0","0","0","2012-12-04","1LBlyZt5uX05P4jeTAURJw"
"z30XQ7YW6LJNvq5WO_iPlQ","1vK7gWQ_b5ehAyOidOsYtg","282365","review","5","1","0","0","2012-11-21","OYh2bmx8cb2hhOTTMBRQsQ"
"HmqVaXw9A4YN7gmAs6F28A","KtJfS8l8X_ZtoTOHr4sQ9g","712721","review","5","0","0","0","2016-07-19","SIC7Vi6NqsKcx0dAhc03Wg"
"HmqVaXw9A4YN7gmAs6F28A","eHTykuLzs6DiDyw7t2g6DQ","286236","review","5","0","0","0","2016-07-17","otqMJVNMlzxpmo8iQHf5SQ"
"dN6u5pECHKP92Cykt8pugQ","2-T_D2lIL5Ub2G_U2crtrQ","932795","review","4","1","0","0","2011-12-21","dKNN1ElplGDzVo8e06-4pQ"
"Sdy0RPXf0nxZ-15Zb_Fxmg","vvPzcOhbQn5fLQUAIxcP6A","537753","review","5","0","0","0","2014-09-28","OKOUwUvvkDGnMZOHoRXrsQ"
"Sdy0RPXf0nxZ-15Zb_Fxmg","cjD2yGRhT5yaSj_KP55Ptw","538172","review","3","0","0","0","2014-09-27","MCaqV4HvBuosRgknOAlD_g"
"Sdy0RPXf0nxZ-15Zb_Fxmg","0ayh3LxJwSbJEOlBCx9APA","727285","review","5","0","0","0","2014-09-27","qkpskgnUw3Bk22QwCs2Z9A"
"Sdy0RPXf0nxZ-15Zb_Fxmg","uC8nWYLTBtIc9p6JrcvgkQ","559490","review","3","0","0","0","2014-09-28","YGEnO16o8gIVR2KP4jZdig"
"Sdy0RPXf0nxZ-15Zb_Fxmg","6-rJjW6ITl5o_FliiNgZRA","13604","review","5","1","0","0","2014-09-26","ujfjdr3BO0L7dM8l7dHjKA"
"Sdy0RPXf0nxZ-15Zb_Fxmg","-b9ZUSmcsGxutDSW1DIbdA","784668","review","3","0","0","0","2014-09-28","CEMRz35UHlaXaNcOEUPQew"
"Sdy0RPXf0nxZ-15Zb_Fxmg","rXb8s7TOx2-uWxzACEXcpg","700813","review","2","0","0","0","2014-09-27","VIaPiyj2_U8LuXEnhDZAKw"
"Sdy0RPXf0nxZ-15Zb_Fxmg","wHi8ODv7TGmeUB02XoX-mA","8063","review","4","0","0","0","2014-09-28","akUE1dDAYkY6-DlleE8RRg"
"X9AdYqBKRP6gPjmimZ4jvg","KtJfS8l8X_ZtoTOHr4sQ9g","712579","review","4","1","0","0","2011-07-02","S5ZEllcmVleoTJX8eYCblQ"
"XyWGqCzWCzGyhQGLQbBRhw","1vK7gWQ_b5ehAyOidOsYtg","282443","review","1","1","1","1","2016-03-29","3Xd1_bTA7nV-kqiwWlwWmQ"
"jCe7-XK9GA0AdeKPNCLhqQ","2X5G4Ujq0s4Wfn4TC7gX0g","6082","review","5","0","0","0","2015-11-13","XHb0RmP-oX4bwx3quwdtHA"
"jCe7-XK9GA0AdeKPNCLhqQ","1vK7gWQ_b5ehAyOidOsYtg","282440","review","5","0","0","0","2016-02-21","4VPQCpfj-Extd9mvUCwqsA"
"Iy1SdZNsK_CpXFmBOs567g","Q4ULAiIE2qCA4RYplCTrUQ","561296","review","4","1","1","0","2013-06-14","-M3u5Ow_KAjCdLnZOTesFA"
"Iy1SdZNsK_CpXFmBOs567g","sF8rL9XOz4v48YdTucaBGQ","274099","review","3","1","0","0","2013-06-15","hOp4HafaCzaoNG89HiD19A"
"NMNiUVcUFLPWjQme5Fo6Dg","SDwYQ6eSu1htn8vHWv128g","81457","review","5","0","0","0","2009-10-16","XfVFpFjuwnDp6JtIgg-nmQ"
"NMNiUVcUFLPWjQme5Fo6Dg","EKzMHI1tip8rC1-ZAy64yg","409790","review","4","0","0","0","2009-09-11","OXeRhk4VOYATMP2SCnsOaw"
"NMNiUVcUFLPWjQme5Fo6Dg","1vK7gWQ_b5ehAyOidOsYtg","282323","review","5","1","1","0","2009-06-11","UgWTZSnuM2HBz3qrrE-NMA"
"NMNiUVcUFLPWjQme5Fo6Dg","52CzJDb4EakSjEQOUys77Q","282807","review","2","2","1","1","2009-06-11","9Yv4OPWTK-e2oC3-s1SzLg"
"U7KC5Cl22ECaMimTfipLkw","1vK7gWQ_b5ehAyOidOsYtg","282377","review","5","0","0","0","2013-05-29","zcYMVZLxqA5eFMJlPFrI5g"
"w0KBFGSbdsUtfaQid2Jzbg","vgXE1I7c9ElcfYyZfQiN1Q","12138","review","4","0","0","0","2011-12-31","tFkuvwmtPxKiFpbOwTn7Ig"
"w0KBFGSbdsUtfaQid2Jzbg","s5ZdjjFX3CS2uS6_oVH7CQ","560318","review","3","0","0","0","2012-06-26","rD236KBFEDuSKnGVfag8bQ"
"w0KBFGSbdsUtfaQid2Jzbg","oN552ZjtfJWV7CMtftGrfA","279305","review","4","1","1","1","2011-08-11","lUwrNtMsvmhj72sXRmRCww"
"w0KBFGSbdsUtfaQid2Jzbg","C4GHQTB-G0R2Geov298GLw","736264","review","4","2","0","1","2015-01-06","ANHQedCPgOZBKqPFlVefRA"
"w0KBFGSbdsUtfaQid2Jzbg","xgK6AAhJ-cYBUCSaLzgTuw","15738","review","4","2","0","0","2011-08-11","COo8OjOrbqFsto1v5O_6QQ"
"w0KBFGSbdsUtfaQid2Jzbg","Z94doPdgyDOgjtYUVRBNjQ","281812","review","5","2","1","1","2011-04-01","Yk1wSeYfVky1Qf-l1YvhZQ"
