"id","label","name","city","state","stars","latitude","longitude","review_count","full_address","analytic_degree_total","analytic_degree_out","analytic_degree_in","average_stars","yelping_since","fans","votes.useful","votes.cool","votes.funny"
"LSILWOmrWeIF-hOS3Cr9Fg","user","Nikki","","","","","","4","",,,,"4","2014-03","0","7","0","1"
"RhOTBt7ISr2rhXisSMLTSw","business","Spice Island Tea House","Pittsburgh","PA","4","40.4400334","-79.9559915","252","253 Atwood St Oakland Pittsburgh, PA 15213",,,,"","","","","",""
"2x2usOiZTAUGSJmFS55NpA","user","Victor","","","","","","29","",,,,"4.53","2012-12","1","24","12","13"
"RxPn16CCM5N87RsyvFMOaQ","user","Y","","","","","","14","",,,,"3.71","2008-01","1","1","0","0"
"TPq2HDCHx34UvNZX9rjE_A","user","Maya","","","","","","5","",,,,"3","2010-09","0","6","1","1"
"-aFftG-5BqDdZwHlWmMkPw","user","Rob","","","","","","14","",,,,"3.21","2009-06","0","5","0","4"
"vljFQApB6HSeUGlGPhI4Ag","user","Elle","","","","","","6","",,,,"5","2010-08","0","5","0","0"
"mUY45W2uWSx-0_mx6beG8g","user","Justin","","","","","","75","",,,,"3.92","2011-01","3","130","66","63"
"IGYHg3xxsMJVxKN_zDK5zg","user","andrew","","","","","","40","",,,,"3.6","2009-06","0","26","2","6"
"M6oU3OBf_E6gqlfkLGlStQ","user","Evan","","","","","","511","",,,,"3.56","2010-01","21","1067","336","426"
"HtkIEv4DCKjZ5OFFccMJNQ","user","Ben","","","","","","7","",,,,"4.38","2013-08","0","3","1","0"
"vzMkh7pgpqc2YMH9_hf6QQ","user","Jon","","","","","","41","",,,,"4.07","2010-07","0","13","5","4"
"rsKhO9eZfiqcyc-uDQS_nA","user","James","","","","","","10","",,,,"4.3","2015-01","0","0","0","0"
"S8BEvEpzD22MzCJMmFONjA","user","James","","","","","","23","",,,,"3.88","2010-11","0","14","1","4"
"dbk_Lbv_CyTxfCfpARYBdQ","user","Kasey","","","","","","2","",,,,"3.5","2016-02","0","0","0","0"
"rjFx861Cw1TdXZvbksGEOw","user","Penny","","","","","","71","",,,,"3.72","2011-01","0","98","16","21"
"WcDdWdsxmOYPxtbRRr1IaA","user","J","","","","","","113","",,,,"3.15","2010-10","0","292","70","69"
"OhzUsArgct1TiIvh7pMmHQ","user","Liz","","","","","","16","",,,,"4.31","2011-11","0","16","9","1"
"RQUEZRwv6Rimpr5QhBB9rw","user","Danielle","","","","","","11","",,,,"3.91","2014-02","0","2","0","0"
"qCsHViKeKEUNMhtmvVWGNg","user","Adam","","","","","","7","",,,,"4.29","2016-05","0","1","0","0"
"uGaufS_KUOZDXlXluAWjdw","user","Anne","","","","","","69","",,,,"3.38","2007-11","0","78","35","6"
"v5z3V67bt1V1_rd5sL6tyw","user","Allan","","","","","","293","",,,,"4.12","2011-02","5","122","49","24"
"YADEIMOzVjy-CIuamKsI-g","user","Andrew","","","","","","12","",,,,"4","2010-01","1","7","1","0"
"GwxXHWLmCKwof3Welpyvzg","user","Erik","","","","","","13","",,,,"3.85","2015-02","3","14","2","6"
"Vlm7fOg1D0wUoC2Jf3aoNg","user","Ernesto","","","","","","12","",,,,"4.42","2014-09","0","1","0","0"
"tPQlzUv4x9nRWGhDU1-jdQ","user","Sarah","","","","","","16","",,,,"4.13","2015-01","0","6","1","1"
"FoXPr9JiU60Q7BM3S7EuTw","user","J","","","","","","9","",,,,"4","2013-09","0","4","2","1"
"slFjNrwriOaXFQ1xMMlsrg","user","Kristi","","","","","","2","",,,,"3","2013-11","0","0","0","0"
"wyZ588Zow6bP5kQY_f5RBQ","user","J","","","","","","4","",,,,"4.5","2014-01","0","5","1","0"
"ue6EqUi1zmf_wAXwt54qmQ","user","Brian","","","","","","20","",,,,"3.65","2011-06","0","29","12","10"
"MlS-tBVOvY7XCHfRW3yX0Q","user","Dan","","","","","","9","",,,,"2.38","2015-08","1","1","0","0"
"ujPVqR7Q7sGVIwbAmCVhyA","user","Jennalee","","","","","","31","",,,,"4.17","2015-10","0","9","5","2"
"FyJYZjwFATHqA6q8UT3yMA","user","Andy","","","","","","27","",,,,"3","2011-08","0","17","4","5"
"1io7s0i_PJY-UtxsFqSHCg","user","Maria","","","","","","9","",,,,"3.33","2013-06","1","4","1","1"
"azNSmnpHA8Oh9yzMUG60WA","user","Scott","","","","","","217","",,,,"3.66","2009-08","6","158","46","28"
"G_BvSxt71MqF_x4jgEyqSA","user","Shari","","","","","","130","",,,,"4.34","2008-11","11","231","75","51"
"BZLqS7_by27zgMbb0mmBgw","user","Devin","","","","","","45","",,,,"3.61","2009-06","3","45","18","38"
"pXCpU_0wA0sn75SnyE_rvg","user","Micah","","","","","","1","",,,,"4","2012-08","0","0","0","0"
"byglvAgxmuCpCeSVp_R2_Q","user","Yvette","","","","","","26","",,,,"4.42","2014-06","0","5","2","1"
"51zo5pcl0rk6PSP5kaeXmw","user","Charles","","","","","","1","",,,,"1","2014-09","0","0","0","0"
"gusPXm1TmAvveBbvhs5xYg","user","Allison","","","","","","5","",,,,"4.2","2016-02","0","0","0","0"
"37YgwzuH7F8P5SXaqLgv-A","user","Elaine","","","","","","886","",,,,"3.52","2010-06","39","2095","1233","1079"
"7064DXcw9ooVYBPRsLPuJw","user","David","","","","","","827","",,,,"3.8","2010-01","45","769","238","143"
"y5NhPyQQI3sHMCtuFrqpTg","user","Malary","","","","","","275","",,,,"4.52","2014-01","15","430","371","118"
"MKcr9WD8xxF4jGOff3MSMQ","user","Michael","","","","","","2","",,,,"3","2015-08","0","0","0","0"
"HodTKuoWGPGAtW3JRRYgXg","user","Favian","","","","","","48","",,,,"3.31","2012-11","0","22","5","4"
"88vruRR5Wgon8zmlXaHYkA","user","Ellen","","","","","","20","",,,,"4.79","2011-03","0","12","3","2"
"LT2r51E63LaNlRNADwTq_g","user","Alleia","","","","","","2","",,,,"4.5","2014-06","0","0","0","0"
"yJk-iWtFhDgwWDr5tIbwIg","user","Eric","","","","","","16","",,,,"4.5","2009-11","0","5","8","1"
"0fQ4Fz1kbMXbdHJHAcMxdA","user","Philip","","","","","","21","",,,,"3.62","2014-09","0","19","9","3"
"hJUv22Uok37xWeLxQWOicA","user","Ike","","","","","","28","",,,,"4","2013-01","0","5","2","3"
"vYkqkhsEtp1BjrDU-y6K5A","user","Sarah","","","","","","6","",,,,"4.67","2013-12","2","9","0","0"
"G0PLggk6ZtXXCSTBjMFukg","user","Gloria","","","","","","111","",,,,"4.75","2013-07","4","89","33","17"
"_OPnAAr58C8u55Lu_oP0VQ","user","Ana","","","","","","12","",,,,"4.67","2013-05","0","23","6","0"
"6Xzw42iknd1iqiFULZ8iXQ","user","Molly","","","","","","8","",,,,"2.62","2014-11","0","13","0","0"
"vvPZyBQNVxcIwT2rjDcHpQ","user","Heather","","","","","","5","",,,,"4.8","2014-08","0","0","1","0"
"LWlhjtnh7vg5rEI2ELjOJA","user","Stephanie","","","","","","11","",,,,"4.18","2014-05","0","10","2","0"
"2pNYA4wNvIXT_5q2TYSgyw","user","Katherine","","","","","","399","",,,,"4.24","2013-08","16","454","300","140"
"-FCugICWgOgSTFmVxUADBA","user","Stan","","","","","","99","",,,,"3.24","2013-08","0","34","3","18"
"6GrH6gp09pqYykGv86D6Dg","user","G","","","","","","13","",,,,"3.92","2012-06","0","12","2","6"
"RrE7U5MVI9jutvFLM8gq5g","user","Tom","","","","","","11","",,,,"3.18","2012-08","0","5","0","2"
"t_GApx2d_60bj4TrJby7kA","user","The Fat","","","","","","1","",,,,"5","2013-06","0","2","3","0"
"7WoDhRqUZOJLynjfEJKXQw","user","Don","","","","","","49","",,,,"3.39","2013-07","0","41","12","13"
"94iT-BFMc2WEX6H7Tew5XA","user","Tiffany","","","","","","57","",,,,"3.88","2009-06","2","62","16","11"
"d5kZAPDHVSzXbgicytzAMw","user","Jamie","","","","","","3","",,,,"3","2014-09","0","1","0","0"
"ijfKcOPdPqIEhfkbeQAlQw","user","Don","","","","","","10","",,,,"3.3","2012-09","0","8","1","2"
"GalgwO19oM_toFeHkpg83A","user","Solomon","","","","","","19","",,,,"3.95","2006-11","0","31","8","4"
"FE0egcmRiRamr7OiGoJBZQ","user","Jeevan","","","","","","27","",,,,"4","2013-05","0","1","0","0"
"kU0NBMSu8Xryy_Cr6OZR5A","user","Jon-Rachel","","","","","","36","",,,,"3.83","2010-08","0","31","11","7"
"g17el9hI52wnorc6Ie48nQ","user","Danny","","","","","","11","",,,,"3.64","2006-09","0","6","0","1"
"QxvxDsnZHybPznseXlAL9A","user","Stephen","","","","","","275","",,,,"3.58","2010-03","2","328","65","102"
"dzCJgVGVLNXl37-_vwyU7Q","user","Jaedon","","","","","","3","",,,,"4","2014-07","0","0","1","0"
"tibnT07Koa7bsTbVXM_6YQ","user","LaKysha","","","","","","1","",,,,"5","2012-06","2","0","0","0"
"6jFCiLrQsVRUi98ngTGufg","user","Mike","","","","","","16","",,,,"3.94","2016-04","0","4","1","2"
"rXb8s7TOx2-uWxzACEXcpg","business","Six Penn Kitchen","Pittsburgh","PA","3","40.442799","-80.002503","249","146 6th St Downtown Pittsburgh, PA 15222",,,,"","","","","",""
"6UwgYh-qeDDwP8UkqMIfvA","user","Chad","","","","","","15","",,,,"4.27","2008-11","0","37","4","5"
"-gH3o805FNcHFAbSDkQhiA","user","Anja","","","","","","36","",,,,"2.91","2012-08","0","11","1","2"
"9AxwvkGeh8ugP6Oeej3RpQ","user","JimShoe","","","","","","13","",,,,"4.15","2014-06","1","8","6","1"
"XhS8tPIuT9dyJ00kH2MHLw","user","Aaron","","","","","","158","",,,,"3.32","2014-04","0","90","21","22"
"UKUxLWAeKm_X_5rPlqJ7hw","user","Sarah","","","","","","7","",,,,"4.29","2010-01","5","41","40","30"
"6NVDtBkWga-EBmCkqjjsqQ","user","Derek","","","","","","62","",,,,"3.15","2009-10","1","124","18","39"
"y-vApWzq3dqI30q0GUcKqg","user","Tina","","","","","","34","",,,,"3.79","2013-08","0","14","1","1"
"PwANTxC5mSWGVeSvU1zbYg","user","Heather","","","","","","305","",,,,"2.98","2009-07","16","1191","262","639"
"F0nWqjU0OrQYAe1tZkKEpw","user","Josh","","","","","","8","",,,,"4.62","2010-08","0","1","0","0"
"bG-VHLzn_EJrivRqzjM2Tg","user","Bruce","","","","","","5","",,,,"4.25","2014-09","0","2","0","0"
"f2l2Trs6c0DbWGMMllmJHg","user","Matthew","","","","","","624","",,,,"3.72","2008-12","25","1303","834","918"
"T3we-wKo33Ur9eu7OSXf7Q","user","Liz","","","","","","9","",,,,"1.78","2012-02","0","12","3","5"
"O_tsIKfXRWQrs043-jtmWA","user","Robert","","","","","","5","",,,,"4","2014-08","0","2","1","0"
"_VxFGPoiGHGR61vCqinHWg","user","Todd","","","","","","5","",,,,"4.25","2014-03","0","1","0","0"
"fBF9ZLRe2m8lhkwqCpfvvQ","user","Darla","","","","","","27","",,,,"4.29","2014-05","0","13","2","2"
"D1B__66bbVHx-t4UEwTq2A","user","Maria","","","","","","35","",,,,"3.69","2010-09","1","58","15","15"
"EgikQlV2xmOr38e8PVTjIA","user","Daniel","","","","","","18","",,,,"4.22","2011-04","0","3","0","0"
"cVL1MnuwW6qieDJfPlugVw","user","Rev","","","","","","5","",,,,"3.4","2013-02","0","4","1","0"
"MkqvelXILFeyoVVWPTcakg","user","Ana","","","","","","6","",,,,"4","2014-03","0","1","1","0"
"WC_120UQVpBgsy3nza25PQ","user","C","","","","","","2","",,,,"3","2013-03","0","4","0","2"
"Owd4IU7SCtzvJzdaog8-7A","user","Richard","","","","","","15","",,,,"3.21","2010-03","0","9","1","2"
"Kotrn1O_CF449mRz1BUJJw","user","Alicia","","","","","","30","",,,,"4.3","2009-01","0","30","11","11"
"WeX6UjZSTeMfFBQGDfu1jw","user","Stephanie","","","","","","1346","",,,,"3.76","2007-08","831","16677","11070","8223"
"6ecfF2GP-_JeQMQ_Y984KA","user","Damian","","","","","","220","",,,,"3.38","2010-12","9","351","166","140"
"lKD5_XcBLzIX6QnSwobV5w","business","Station","Pittsburgh","PA","4","40.4611146","-79.9485427","120","4744 Liberty Ave Bloomfield Pittsburgh, PA 15224",,,,"","","","","",""
"ahGw0VUERkHZR2XU1NdiRg","user","Lauren","","","","","","3","",,,,"4","2014-03","0","2","1","0"
"vlXt3hPXgDWU6nX2ZLGP5Q","user","Farrah","","","","","","479","",,,,"4.4","2008-07","28","660","379","386"
"oo0oS2nTExcXbb2VQTbR7A","user","Mike","","","","","","31","",,,,"2.91","2010-06","0","44","4","5"
"rnX1LPOR8OsXBnabVEaEGg","user","Bucky","","","","","","19","",,,,"3.79","2015-09","0","19","1","0"
"1uhipArheEVbwWyoAbKAGg","business","Tim","Las Vegas","NV","3.5","36.2206556","-115.2160948","303","3431 N Rancho Dr Northwest Las Vegas, NV 89130",,,,"3.61","2012-02","3","292","71","49"
"pJ2hryt63w70_scaGbewxA","user","Chris","","","","","","1","",,,,"5","2010-05","0","0","0","0"
"BQJSzowL465w4JFFl6pdpA","user","Burghers And","","","","","","3","",,,,"3.67","2015-06","0","0","0","0"
"fXI7qD5ZeT3bldf-JBJ_LA","user","Lauren","","","","","","36","",,,,"4.19","2009-06","0","17","6","4"
"PqZ46sF_Gr4sJkviIZtJSw","user","Mike","","","","","","6","",,,,"3","2015-12","0","2","0","1"
"NeUf9FyCCIN4MEseNyqkXQ","business","Primanti Bros.","Pittsburgh","PA","3.5","40.440287","-80.002585","463","2 South Market Sq Downtown Pittsburgh, PA 15222",,,,"","","","","",""
"YAP70tgneyVnO8UB-RGM2g","user","Rebecca","","","","","","32","",,,,"4.34","2016-06","0","1","1","0"
"7BK78dNeaZj_-q67G_pE_A","user","Dick","","","","","","17","",,,,"4.12","2014-05","1","8","1","5"
"9Jcv6HKWcY1BIaTOsQmugg","user","Tracy","","","","","","43","",,,,"3.51","2013-02","3","48","11","11"
"kbmb3caWwyQ5gwqiLbOIRA","user","Mike","","","","","","177","",,,,"3.83","2008-06","10","323","201","279"
"fO_v5wbCEddpk0qLhnAq6g","user","John","","","","","","3","",,,,"3.33","2015-08","0","0","0","0"
"Tt8r0ZDDOA0OUyk7OFeG9Q","user","Teresa","","","","","","12","",,,,"3.36","2009-07","0","8","3","1"
"Hr-klj0xH38hVIU0aKY2rA","user","Tim","","","","","","349","",,,,"3.68","2011-08","11","452","266","238"
"OF8PRWtakj3d2O7FI3BdXw","user","Alex","","","","","","70","",,,,"3.94","2014-05","2","50","20","16"
"WTGBrnK985W6R1u9VvbuXg","user","James","","","","","","31","",,,,"4.69","2014-01","1","15","9","11"
"y6r-QC__VtMLCdLuVQnPKQ","user","Drew","","","","","","70","",,,,"4.01","2010-01","1","85","23","8"
"yrjN9ZHVDOibASqGS64BbQ","user","Michael","","","","","","7","",,,,"3.86","2010-12","0","3","0","0"
"c3tplsISgDgBdJgUl2qg8A","user","Gregg","","","","","","139","",,,,"3.83","2010-03","3","120","47","19"
"Hc05H20fShg3sBk-Uiegkw","user","Marissa","","","","","","9","",,,,"3.33","2008-06","1","13","1","1"
"Qi_e1KDVs47KcfhxZLxk2Q","user","Min","","","","","","1","",,,,"5","2014-09","0","1","0","0"
"fsXoG6XWGfTGMXYd5mDrIQ","user","Corey","","","","","","4","",,,,"4","2009-09","0","3","1","0"
"H_AKKEnEcuYrujI7xSxyeA","user","Elizabeth","","","","","","147","",,,,"3.93","2012-09","9","194","82","35"
"pNQskBJpv3Z8uGhBqoZEkA","user","Jen","","","","","","86","",,,,"3.73","2011-05","2","65","34","32"
"2zcBj8XKlrM70ZKigYAPoQ","user","Brandon","","","","","","88","",,,,"4.1","2014-09","3","67","41","4"
"FMaDvELlfOnOI0b9ShaM0g","user","Lizandvk","","","","","","4","",,,,"4","2012-09","0","0","0","0"
"6kDaUccsbull_ZCevPxbFw","user","Dawn","","","","","","13","",,,,"4.64","2010-12","0","10","0","3"
"ljmPysktoa6AZpNk63hzOQ","user","Alexander","","","","","","24","",,,,"4.38","2013-07","1","10","4","7"
"slVCyH-xCSj4caCW5it3ag","user","Michael","","","","","","373","",,,,"4.05","2008-01","17","505","376","261"
"Yats66coxSgfGCUPU8HPHQ","user","Harvey","","","","","","368","",,,,"3.14","2008-08","7","536","168","181"
"NMLtK_ZDHTD_UQ33-A-N0A","business","Original Hot Dog Shop","Pittsburgh","PA","3.5","40.442147","-79.956513","187","3901 Forbes Ave Oakland Pittsburgh, PA 15213",,,,"","","","","",""
"76SmRDYaAHWS3Yk3UD3d8Q","user","James","","","","","","5","",,,,"4","2009-02","0","8","2","0"
"YtBJkH-jjp4y6ybCqhvw9g","user","Bruce","","","","","","5","",,,,"4","2012-12","0","5","0","1"
"FGgUPlz354JSESpN1zF2xA","user","Geno","","","","","","7","",,,,"3.86","2010-08","2","3","2","2"
"YBD4PfWdEYjWSGNjKn9uYQ","user","Geno","","","","","","41","",,,,"3.61","2012-10","0","41","10","3"
"Z9WKPXNOwLmQXvCXjsPRyQ","user","greg","","","","","","22","",,,,"3.52","2011-01","0","13","0","2"
"rqrK1tA7D0Ml0QxZfhgzFw","user","Adam","","","","","","120","",,,,"3.43","2012-07","2","142","39","42"
"73sPB0PKU3e8ALEre7JbsA","user","Bennett","","","","","","84","",,,,"4","2013-11","3","75","37","7"
"TeXMcasiHP8P5myqLYleQA","user","Anna","","","","","","6","",,,,"5","2013-08","0","1","0","0"
"KXNeabFKkZ3Ekjnhs8UHmQ","user","Olson","","","","","","7","",,,,"3.29","2012-12","0","13","5","2"
"OJuQmL8zhIZXnh9E1W64hA","user","Laura","","","","","","14","",,,,"3.71","2013-02","0","34","3","1"
"mtchqm9cDlMewP8A_enSzg","business","Mattress Factory Art Museum","Pittsburgh","PA","4","40.4571477","-80.012187","132","500 Sampsonia Way North Side Pittsburgh, PA 15212",,,,"","","","","",""
"hqtcUy30w9YCbiRKt8wAXQ","user","Bill","","","","","","10","",,,,"4.7","2008-01","0","14","0","0"
"J2x_AMx591i6TK3xccEzqQ","business","The Enrico Biscotti","Pittsburgh","PA","4","40.4513158","-79.9832025","122","2022 Penn Ave Strip District Pittsburgh, PA 15222",,,,"","","","","",""
"m4J9eXhGPbno51fc_AqABQ","user","Kari","","","","","","16","",,,,"4.24","2009-05","0","27","13","1"
"l9hpo0pcQ8db9eTQR_6FTg","user","The","","","","","","2","",,,,"4.5","2013-11","0","1","0","0"
"sdf3wexhLLfPeNpcBXFqpQ","user","Lisa","","","","","","391","",,,,"3.78","2006-08","38","1024","604","557"
"bBqFdrzJ0xMVdM3V5tHdPQ","user","Sunil","","","","","","7","",,,,"4.14","2012-12","0","3","1","2"
"WYTjh7o9u0IAp2NXM42a_g","user","Daniel","","","","","","29","",,,,"4.52","2009-12","1","22","11","20"
"h0GYvpCvrS1o_uC7OoAqUQ","user","Tiffany","","","","","","6","",,,,"4.67","2013-08","0","4","1","0"
"ZLu9VAHARU9EqfnbVD-YMg","user","Cheryl","","","","","","15","",,,,"3.67","2010-11","0","5","0","1"
"NWfXqGIqP8kAG_akvqK_vA","user","Aaron","","","","","","8","",,,,"2.22","2012-11","0","1","0","1"
"3WztPyGenrzyBE7taP-JOw","user","Christopher","","","","","","5","",,,,"2.4","2015-11","0","5","0","1"
"QqnS1Rt6fOwdfmPhwbomFQ","user","Grant","","","","","","117","",,,,"3.86","2006-12","7","83","39","28"
"YkhxJcV5jE473RaguY55uA","user","Rachael","","","","","","3","",,,,"4.67","2012-07","0","5","0","1"
"Huio39UNBWn0LJUtR8vAjQ","user","Jennifer","","","","","","19","",,,,"4.53","2008-11","0","23","13","0"
"7xdvRGaz6fIG6Uh4vPTe2g","user","June","","","","","","83","",,,,"3.78","2007-05","1","78","24","10"
"wGYrpbpm9g0-ixpRS__ISw","user","james","","","","","","8","",,,,"4.25","2009-09","0","29","5","3"
"YEgGOX3CDcZu4Szyl--hWw","user","Nils","","","","","","186","",,,,"3.62","2009-08","7","200","77","76"
"D0ZzhnWmAs0Wq0gaGdFIjA","user","Matt","","","","","","14","",,,,"4","2011-07","0","16","10","1"
"4dkA654ss5dMR9wG_IrVYw","user","Stephen","","","","","","323","",,,,"3.72","2010-08","11","868","465","463"
"iMxttem03hdUhtc0DvbaEQ","user","Ashley","","","","","","20","",,,,"3.8","2012-01","1","11","3","2"
"gXuKjN45_oZcFIZf4uhf6w","user","Ellen","","","","","","816","",,,,"3.79","2008-11","50","2462","1816","1591"
"h5zR5lYmrFYK1Yv7Vqs8bg","user","Rebecca","","","","","","75","",,,,"4.06","2008-11","5","145","43","27"
"yqLpaW_xgZHDYLxG4kakzg","user","Steph","","","","","","57","",,,,"4.3","2012-11","2","68","9","5"
"Zk3amxorkJ2jvx_s8l9J6A","user","Brad","","","","","","1039","",,,,"4.03","2008-10","108","3829","2891","4647"
"iZC-F_LsIpTYn7PDZCvdrQ","user","Christine","","","","","","16","",,,,"4.31","2011-05","1","34","10","4"
"ufBFc1VAYdyULqSNSi0zwg","user","Lue","","","","","","1","",,,,"5","2016-01","0","0","0","0"
"RFne1nvzTXN10COv_KfZrA","user","Amy","","","","","","15","",,,,"3.67","2010-01","0","21","4","4"
"sxUMCXuS_J48xrr_SOc9VQ","user","Dan","","","","","","100","",,,,"3.96","2013-07","1","97","28","30"
"On4GE2oZ-OECvRGhPnbBzg","user","I","","","","","","32","",,,,"3.63","2010-02","0","90","41","46"
"_lh8rmB5pxV-D3h4rQRwUQ","user","Michael","","","","","","228","",,,,"3.99","2007-06","11","414","266","342"
"_5AosWx-VGWW85BnwlmkUA","user","Wanda","","","","","","145","",,,,"3.71","2009-07","4","82","47","34"
"0V5N36EaMeIoFXIuUjDtzQ","user","Chris","","","","","","11","",,,,"3.15","2009-04","0","10","0","3"
"hq5605DuLBLLoeocQ3U6zg","user","Barbara","","","","","","20","",,,,"4","2011-11","0","5","1","1"
"nrpELzLYgAx38wJGVGfdMg","user","Anthony","","","","","","16","",,,,"4.17","2015-07","0","3","0","0"
"bM39DRnyjXKPyyRUcYOLeg","user","Katie","","","","","","19","",,,,"4.47","2008-04","0","18","14","16"
"QTuknAfUpp_68Rgi_wYByA","user","Zach","","","","","","6","",,,,"3.5","2012-04","0","10","4","0"
"TLzBH9KZqgIQQnrJ8VKlGQ","user","Dino","","","","","","4","",,,,"3.75","2013-11","0","0","0","0"
"0A93s_3xF2SVtDw7oQ8eCA","user","Richel","","","","","","10","",,,,"4.1","2014-05","1","1","2","1"
"k2zlU--x_PyOaIBgaIfmzg","user","Maureen","","","","","","35","",,,,"3.42","2009-06","0","39","3","4"
"hWlRUKRGJZ1EAnmafBx2rA","user","rachel","","","","","","67","",,,,"4.03","2006-02","2","44","35","42"
"e66H4_X2m7GQ_BDLMr0HwQ","user","Justin","","","","","","2","",,,,"2.5","2013-01","0","0","0","0"
"G38blAd1VnWO1r5vzuSIUg","user","Tiffany","","","","","","15","",,,,"3.79","2012-05","0","13","2","2"
"AvAg-gMgub2vwiSpHnWjFw","user","Tom","","","","","","5","",,,,"4.4","2012-05","0","0","0","0"
"UoBoXXFH8ThJrYYn8UXeqg","user","Mike","","","","","","10","",,,,"4.4","2008-07","0","3","2","1"
"PDK5OSSElAMS57BqDKM3eg","user","Ginger","","","","","","62","",,,,"4.32","2012-07","1","37","21","4"
"ui9t1cVFQ7RJOUQskdkh3A","user","Sharlene","","","","","","661","",,,,"3.62","2005-08","10","365","244","130"
"NIv4umZDuClrBwpdOI7e3A","user","Jennifer","","","","","","37","",,,,"3.74","2011-09","0","41","13","9"
"oTEUNAHIWYaNvJGvo54aCw","user","Zain","","","","","","681","",,,,"3.79","2007-05","24","889","330","256"
"wnJGwWTzVltVKe8ilgzIKg","user","Gabrielle","","","","","","5","",,,,"4","2015-07","0","4","0","0"
"yMZ_Ool00AYiQCn-k1dpnQ","user","Aaron","","","","","","16","",,,,"3.94","2009-03","1","24","1","2"
"wPL6MA8btizJAB06fASHEA","user","Kyle","","","","","","9","",,,,"4.11","2014-05","1","4","5","2"
"vGZ7X7ej_TAsyLseZzbOUg","user","Cindy","","","","","","8","",,,,"4.75","2008-05","1","8","2","1"
"8Ai2a8ml9KERRLLb8n2HUA","user","Kirsten","","","","","","9","",,,,"3.89","2013-04","0","3","0","1"
"9X_NngND0S_UedTQsQhY1Q","user","Lauren","","","","","","3","",,,,"3.67","2015-06","0","1","0","0"
"gRfaRz-WRshEFf2bNsbvvg","user","Marissa","","","","","","17","",,,,"3.78","2012-06","4","13","3","35"
"2Igiyhi82R8_QaaPplRmCw","business","The Dor-Stop Restaurant","Pittsburgh","PA","4.5","40.396012","-80.034727","275","1430 Potomac Ave Dormont Pittsburgh, PA 15216",,,,"","","","","",""
"JHTZiWdThBtNdWRgERG9_w","user","Andrea","","","","","","30","",,,,"4.13","2012-04","1","47","7","3"
"ZO3qeHEG9zzOGiX7aqSzpA","user","Hannibal","","","","","","6","",,,,"4.4","2014-04","0","0","0","0"
"aeyRcONlj0Vxkn0rQJ9Gww","user","Rachel","","","","","","4","",,,,"3","2011-06","0","1","0","0"
"SVncMoaud5zNOF0mBGU9tA","user","Jen","","","","","","56","",,,,"3.4","2013-09","0","40","4","8"
"ipsXY22VbVyLrYbkwTEOFQ","user","Steve","","","","","","94","",,,,"4.09","2012-07","2","48","16","11"
"iCOPqpQ_mmQ3jaBP2Lz1bQ","user","Lauren","","","","","","91","",,,,"3.83","2010-03","5","169","73","46"
"EqLgkiXEkP1w0o9uhUen3w","user","Lane","","","","","","15","",,,,"3.93","2011-09","0","6","0","0"
"Ajm5xs_fFZsqFG58kr9FpQ","user","Alana","","","","","","27","",,,,"4.29","2013-07","0","6","1","2"
"C0a-e-5J7dmHIK6CHvn40A","user","Ryan","","","","","","10","",,,,"3.2","2014-01","0","3","0","0"
"96Nbis96pknb6T05nKr-0Q","user","Megan","","","","","","55","",,,,"3.98","2013-10","0","27","4","3"
"nEC2qpF5WM6Td0Zo21Y9jQ","user","Cat","","","","","","18","",,,,"4.06","2011-04","0","13","1","2"
"QgrRnK1jy4q_VQ_xCKPdeg","user","Ali","","","","","","47","",,,,"4.04","2010-11","5","57","19","15"
"qUPwH9Vvx65RxcGgZL-f7A","user","Alberta","","","","","","159","",,,,"3.9","2011-02","8","222","51","40"
"pLr3bzkR2C27WF3VcsWpXg","user","Carl","","","","","","28","",,,,"4.07","2011-01","0","22","6","7"
"XTdGluCuDzJLMITFBdDgpg","user","Katherine","","","","","","15","",,,,"3.75","2011-07","0","16","2","1"
"nEtVM6FyVPks8iyHIVYESg","user","Erin","","","","","","2","",,,,"2.5","2013-11","0","8","0","0"
"hYbR4ww7l8NDt_SlEjwGYQ","user","Alexandra","","","","","","2","",,,,"4.5","2011-04","0","0","0","0"
"EOEjJ8qG_RJNSGkngGC33A","user","Brian","","","","","","3","",,,,"4.67","2013-11","0","0","1","0"
"tN9aBmmMM5CnrYXBWDHgCw","business","Yellow Cab","Pittsburgh","PA","1.5","40.451974","-80.029424","126","1101 Beaver Ave North Side Pittsburgh, PA 15233",,,,"","","","","",""
"T4uDXJ5tloE1xMbp4G-zTQ","user","Cristy","","","","","","1","",,,,"1","2014-08","0","1","0","0"
"EtioSOmOIDL59s-aHYY40g","user","Matt","","","","","","15","",,,,"4.13","2010-10","0","14","6","1"
"nWxd_lWeNyj2k5CjhM_MYg","user","S","","","","","","19","",,,,"3.44","2013-01","1","12","1","1"
"Ox7QLDAjc-HS-nkfxS2iVQ","business","Linda","Phoenix","AZ","5","33.4486737","-112.0229172","4","2710 E Washington St Ste A Phoenix, AZ 85034",,,,"4.67","2016-04","0","2","0","0"
"MJKRrvhWottMeuKwLqqOOw","user","Kristina","","","","","","8","",,,,"4.17","2014-04","0","1","0","0"
"GZrDD9NyiMTOr1mt7VGKIQ","user","Stephanie","","","","","","19","",,,,"4.37","2015-02","0","7","1","2"
